x,y,Phytophthora_PA3_allRun logistic values
473184.9838,4433776.1748,0.1665447
473234.9838,4433476.1748,0.36279413
473234.9838,4433726.1748,0.22399448
473284.9838,4434276.1748,0.008329233
473384.9838,4434076.1748,0.5306723
473434.9838,4433476.1748,0.37377614
473434.9838,4434676.1748,0.27828842
473434.9838,4435076.1748,0.20297676
473484.9838,4433676.1748,0.24649565
473484.9838,4435626.1748,0.5438717
473534.9838,4433826.1748,0.28629673
473584.9838,4434726.1748,0.6292447
473584.9838,4436926.1748,0.06781477
473584.9838,4437476.1748,0.004933603
473634.9838,4433276.1748,0.31989253
473634.9838,4435826.1748,0.14759748
473684.9838,4433226.1748,0.5674314
473684.9838,4434026.1748,0.45636874
473684.9838,4436976.1748,0.074679896
473734.9838,4433226.1748,0.66487545
473734.9838,4433876.1748,0.22977115
473734.9838,4436476.1748,0.1322356
473784.9838,4435726.1748,0.30287138
473884.9838,4435576.1748,0.17903912
473934.9838,4434476.1748,0.6640994
473934.9838,4435826.1748,0.21263796
473934.9838,4437026.1748,0.021726592
473984.9838,4435026.1748,0.3478041
474034.9838,4436776.1748,0.06596015
474034.9838,4437876.1748,0.0047611594
474034.9838,4439576.1748,1.1623937E-5
474084.9838,4435976.1748,0.18358083
474084.9838,4436076.1748,0.21298657
474134.9838,4432976.1748,0.4974896
474134.9838,4435176.1748,0.27437577
474134.9838,4437426.1748,0.012631043
474134.9838,4437726.1748,0.0059944238
474134.9838,4439976.1748,0.0010779665
474184.9838,4434226.1748,0.3562149
474184.9838,4434526.1748,0.30657178
474184.9838,4436026.1748,0.13356325
474234.9838,4434376.1748,0.4534434
474284.9838,4434176.1748,0.41554832
474284.9838,4434876.1748,0.22237389
474284.9838,4434976.1748,0.2601915
474284.9838,4436676.1748,0.112875335
474334.9838,4432576.1748,0.27472007
474334.9838,4433726.1748,0.7080616
474334.9838,4437226.1748,0.012579769
474384.9838,4435426.1748,0.19389594
474384.9838,4436226.1748,0.14919332
474384.9838,4436626.1748,0.11154219
474384.9838,4437326.1748,0.01889117
474384.9838,4437676.1748,3.5264218E-4
474384.9838,4439226.1748,0.0108215455
474434.9838,4435476.1748,0.1797194
474434.9838,4436976.1748,0.02848208
474434.9838,4438726.1748,0.009096298
474434.9838,4440126.1748,0.00554103
474484.9838,4436776.1748,0.061474305
474484.9838,4437376.1748,0.023725597
474534.9838,4435926.1748,0.09496391
474534.9838,4439426.1748,0.01084668
474584.9838,4432976.1748,0.6241822
474584.9838,4436176.1748,0.07080914
474584.9838,4436976.1748,0.028719233
474634.9838,4436426.1748,0.15657322
474634.9838,4439126.1748,0.003671724
474634.9838,4439926.1748,0.0033305662
474684.9838,4437426.1748,0.013911414
474684.9838,4438176.1748,0.0074134865
474684.9838,4439826.1748,0.003553341
474734.9838,4435876.1748,0.04896728
474734.9838,4436676.1748,0.09638398
474734.9838,4437826.1748,0.008039087
474784.9838,4433526.1748,0.63652325
474784.9838,4435026.1748,0.45767674
474784.9838,4437026.1748,0.029553303
474784.9838,4438826.1748,0.0029525575
474784.9838,4439426.1748,0.006433258
474784.9838,4439776.1748,0.006215325
474834.9838,4433676.1748,0.47078586
474834.9838,4435526.1748,0.15429302
474834.9838,4435676.1748,0.105117954
474834.9838,4435876.1748,0.110405184
474834.9838,4438326.1748,0.0033990592
474834.9838,4440526.1748,0.0035245349
474834.9838,4440826.1748,0.0018668786
474884.9838,4432676.1748,0.38007528
474884.9838,4434826.1748,0.3940874
474884.9838,4434926.1748,0.35284105
474884.9838,4438176.1748,0.0028529754
474884.9838,4438976.1748,0.0020564005
474884.9838,4440676.1748,0.0030920275
474934.9838,4433626.1748,0.35066164
474934.9838,4439226.1748,0.0026735738
474934.9838,4441776.1748,6.5637796E-5
474984.9838,4432526.1748,0.45012718
474984.9838,4433126.1748,0.67151105
474984.9838,4433326.1748,0.70529664
474984.9838,4433676.1748,0.41493815
474984.9838,4435376.1748,0.31056237
474984.9838,4436376.1748,0.11370978
474984.9838,4439876.1748,0.005640979
475034.9838,4432076.1748,0.29936194
475034.9838,4432676.1748,0.4025636
475034.9838,4432926.1748,0.5019176
475034.9838,4433226.1748,0.62044543
475034.9838,4433576.1748,0.569267
475034.9838,4439476.1748,0.0053996006
475084.9838,4430976.1748,0.088640064
475084.9838,4431826.1748,0.8233823
475084.9838,4432076.1748,0.23200406
475084.9838,4434776.1748,0.48975217
475084.9838,4437276.1748,0.009754958
475084.9838,4437526.1748,0.04193037
475084.9838,4438126.1748,0.004306563
475084.9838,4438426.1748,0.003534502
475084.9838,4440626.1748,9.58172E-4
475134.9838,4432776.1748,0.3369865
475134.9838,4435976.1748,0.048454605
475134.9838,4437276.1748,0.008523912
475134.9838,4440126.1748,0.0035045939
475134.9838,4442076.1748,3.3529717E-4
475184.9838,4431526.1748,0.66617095
475184.9838,4439776.1748,0.0024677136
475184.9838,4441326.1748,4.3562104E-4
475234.9838,4432076.1748,0.4404373
475234.9838,4433926.1748,0.3815706
475234.9838,4434426.1748,0.43414626
475234.9838,4437526.1748,0.020203155
475234.9838,4441126.1748,0.0013275871
475284.9838,4433226.1748,0.4478956
475284.9838,4439976.1748,0.0038717317
475334.9838,4430976.1748,0.16809669
475334.9838,4431276.1748,0.54352176
475334.9838,4431976.1748,0.40400118
475334.9838,4432676.1748,0.17839545
475334.9838,4433276.1748,0.39551586
475334.9838,4434576.1748,0.3230051
475334.9838,4436026.1748,0.036766008
475384.9838,4431426.1748,0.6572276
475384.9838,4434676.1748,0.4829225
475384.9838,4434926.1748,0.47159088
475384.9838,4435576.1748,0.07577705
475384.9838,4436076.1748,0.049526878
475384.9838,4436326.1748,0.029812777
475384.9838,4437576.1748,0.0066844407
475384.9838,4439676.1748,0.0032783756
475384.9838,4440526.1748,5.9142394E-4
475384.9838,4440876.1748,0.0011066219
475434.9838,4434576.1748,0.46065745
475434.9838,4437976.1748,0.004288715
475434.9838,4438276.1748,0.008799285
475434.9838,4441926.1748,4.5414327E-4
475484.9838,4432926.1748,0.34713107
475484.9838,4434876.1748,0.40693456
475484.9838,4434926.1748,0.44387195
475484.9838,4439626.1748,0.0032017813
475484.9838,4440026.1748,0.0012738735
475484.9838,4440476.1748,0.0010903996
475484.9838,4441026.1748,0.0010530843
475484.9838,4441776.1748,3.3639505E-4
475534.9838,4431276.1748,0.44850445
475534.9838,4437726.1748,0.006234788
475584.9838,4434176.1748,0.57738984
475584.9838,4438526.1748,0.002853711
475584.9838,4438626.1748,0.0020832457
475584.9838,4440226.1748,0.0011403619
475584.9838,4440826.1748,8.36763E-4
475584.9838,4442276.1748,1.4947251E-4
475584.9838,4442326.1748,1.0163016E-4
475634.9838,4431326.1748,0.3384368
475634.9838,4432676.1748,0.23521924
475634.9838,4436326.1748,0.07037063
475634.9838,4437626.1748,0.013499395
475634.9838,4437676.1748,0.010860378
475634.9838,4438726.1748,7.753448E-4
475634.9838,4439726.1748,0.0018915937
475634.9838,4441926.1748,9.664281E-4
475684.9838,4430626.1748,0.26920992
475684.9838,4431426.1748,0.38515168
475684.9838,4431776.1748,0.4840892
475684.9838,4432526.1748,0.10414195
475684.9838,4434526.1748,0.59924203
475684.9838,4435026.1748,0.27849132
475684.9838,4435676.1748,0.06931348
475684.9838,4440226.1748,0.0015115571
475684.9838,4440876.1748,7.640277E-4
475734.9838,4430926.1748,0.054322142
475734.9838,4434026.1748,0.57604754
475734.9838,4437326.1748,0.02200343
475734.9838,4437426.1748,0.025221992
475734.9838,4439076.1748,5.512379E-4
475734.9838,4440376.1748,0.0021213745
475734.9838,4440676.1748,9.742585E-4
475784.9838,4435826.1748,0.02120016
475784.9838,4437576.1748,0.014047497
475784.9838,4438676.1748,0.0025767598
475784.9838,4440076.1748,0.0016684573
475784.9838,4441526.1748,0.001225582
475784.9838,4441576.1748,7.3476054E-4
475834.9838,4430026.1748,0.58308727
475834.9838,4432476.1748,0.12589668
475834.9838,4432826.1748,0.41837174
475834.9838,4433076.1748,0.49322808
475834.9838,4434526.1748,0.41557667
475834.9838,4435326.1748,0.12466966
475834.9838,4435926.1748,0.015282267
475834.9838,4437076.1748,0.014217213
475834.9838,4438926.1748,6.9440325E-4
475834.9838,4439876.1748,0.0014089617
475834.9838,4440776.1748,0.0010229426
475884.9838,4429976.1748,0.5532339
475884.9838,4431126.1748,0.043587714
475884.9838,4433126.1748,0.43283725
475884.9838,4435276.1748,0.13622054
475884.9838,4435576.1748,0.07897829
475884.9838,4435826.1748,0.018680636
475884.9838,4437026.1748,0.04287804
475884.9838,4440026.1748,0.001494608
475934.9838,4430526.1748,0.33319828
475934.9838,4432426.1748,0.11472356
475934.9838,4434776.1748,0.5091272
475934.9838,4435376.1748,0.1616893
475934.9838,4436726.1748,0.082096316
475934.9838,4437076.1748,0.04353656
475934.9838,4439926.1748,0.001381975
475934.9838,4440276.1748,0.0011279697
475934.9838,4441726.1748,7.3600607E-4
