Predictor variable,Categorical,Sample average
BIO16,false,-0.66182330177501
aspect,false,-0.04686391461946577
fla,false,0.08348486994103853
nitrogen,false,-0.20675076474495116
rivers,false,-0.3557417727489495
roads,false,-0.09285700183285503
sand,false,0.6369711817247589
