x,y,Phytophthora_PA3_RUN6 logistic values
473384.9838,4435076.1748,0.02537202
473434.9838,4433676.1748,0.25224707
473484.9838,4433776.1748,0.30022588
473484.9838,4434276.1748,0.11702446
473484.9838,4435076.1748,0.23166539
473484.9838,4435126.1748,0.07825385
473484.9838,4435226.1748,0.005383547
473484.9838,4435676.1748,0.22912621
473484.9838,4439076.1748,1.6890549E-4
473534.9838,4433426.1748,0.21403152
473534.9838,4434576.1748,0.24649712
473534.9838,4437176.1748,0.0014526482
473584.9838,4435026.1748,0.11531487
473634.9838,4433676.1748,0.2845201
473684.9838,4434776.1748,0.59549654
473684.9838,4437376.1748,0.030151136
473784.9838,4432876.1748,0.507708
473784.9838,4434776.1748,0.61803335
473784.9838,4435576.1748,0.2037349
473784.9838,4439526.1748,5.9079117E-4
473884.9838,4434726.1748,0.5684648
473884.9838,4436926.1748,0.09089951
473934.9838,4435626.1748,0.124769874
473934.9838,4439426.1748,1.3414648E-5
473984.9838,4434376.1748,0.4788261
473984.9838,4439326.1748,8.087987E-4
474034.9838,4437126.1748,0.036742657
474034.9838,4437476.1748,0.051327176
474034.9838,4439676.1748,7.525911E-6
474084.9838,4433776.1748,0.48183337
474084.9838,4434676.1748,0.25158912
474084.9838,4435426.1748,0.19521129
474134.9838,4436726.1748,0.06361458
474134.9838,4437926.1748,0.0014283806
474184.9838,4432726.1748,0.16596113
474184.9838,4433726.1748,0.24266857
474184.9838,4436826.1748,0.066836424
474184.9838,4436926.1748,0.073235445
474184.9838,4439376.1748,0.0010169763
474184.9838,4439426.1748,0.0019986993
474284.9838,4432426.1748,0.3301679
474284.9838,4433976.1748,0.39397368
474284.9838,4434576.1748,0.4128353
474284.9838,4435276.1748,0.1274174
474284.9838,4435826.1748,0.12442687
474284.9838,4439376.1748,0.011723299
474334.9838,4433226.1748,0.39244583
474334.9838,4435076.1748,0.29831398
474334.9838,4435376.1748,0.27079204
474334.9838,4436626.1748,0.11592176
474384.9838,4434926.1748,0.44233355
474434.9838,4432426.1748,0.16152672
474434.9838,4432776.1748,0.4705866
474434.9838,4435176.1748,0.26883033
474434.9838,4435776.1748,0.10216415
474434.9838,4435926.1748,0.085527934
474434.9838,4437226.1748,0.030256685
474484.9838,4433576.1748,0.73046476
474484.9838,4439576.1748,0.0029622833
474534.9838,4436326.1748,0.038178004
474534.9838,4440626.1748,8.433885E-6
474584.9838,4435976.1748,0.22098029
474584.9838,4437826.1748,0.0010125564
474584.9838,4437876.1748,4.4325678E-4
474634.9838,4435576.1748,0.10336235
474634.9838,4436026.1748,0.065386556
474634.9838,4439976.1748,0.0044736643
474684.9838,4433226.1748,0.67345583
474684.9838,4433326.1748,0.5605885
474684.9838,4433876.1748,0.7330151
474734.9838,4433126.1748,0.640455
474734.9838,4433426.1748,0.529116
474734.9838,4436676.1748,0.18050452
474734.9838,4437676.1748,0.04843418
474784.9838,4432326.1748,0.15198454
474784.9838,4438926.1748,0.0041819504
474784.9838,4440826.1748,0.0017797345
474834.9838,4436676.1748,0.10204478
474884.9838,4434676.1748,0.49436903
474884.9838,4436426.1748,0.19122736
474884.9838,4437176.1748,0.03227872
474884.9838,4440426.1748,0.0046128766
474884.9838,4441626.1748,1.0105213E-4
474934.9838,4432526.1748,0.30461356
474934.9838,4432926.1748,0.6653427
474934.9838,4439176.1748,0.0029297555
474934.9838,4440426.1748,0.0058198567
474984.9838,4436276.1748,0.17533506
474984.9838,4440276.1748,0.015252762
474984.9838,4441126.1748,0.0032095234
474984.9838,4441726.1748,4.1821409E-7
475034.9838,4433026.1748,0.6315412
475034.9838,4433076.1748,0.66346
475034.9838,4435976.1748,0.0651644
475034.9838,4437476.1748,0.061493386
475034.9838,4439926.1748,0.02414712
475084.9838,4433026.1748,0.3191259
475084.9838,4433876.1748,0.23369929
475084.9838,4435376.1748,0.32958144
475084.9838,4436376.1748,0.1313507
475084.9838,4438676.1748,0.0033947818
475084.9838,4440326.1748,0.011564596
475134.9838,4431276.1748,0.21254559
475134.9838,4432276.1748,0.032631878
475134.9838,4441076.1748,0.0068137655
475134.9838,4441726.1748,6.667736E-5
475184.9838,4431976.1748,0.72974885
475184.9838,4438426.1748,0.02261699
475234.9838,4431326.1748,0.33496386
475234.9838,4432176.1748,0.06420613
475234.9838,4432426.1748,0.1484525
475234.9838,4432826.1748,0.19179508
475234.9838,4434976.1748,0.4030431
475234.9838,4435726.1748,0.24916297
475234.9838,4438576.1748,0.008827809
475234.9838,4441526.1748,4.1163046E-4
475234.9838,4441726.1748,1.1693007E-4
475284.9838,4433076.1748,0.27453333
475284.9838,4436976.1748,0.045953944
