x,y,Phytophthora_PA3_RUN9 logistic values
473084.9838,4433726.1748,0.09782809
473334.9838,4434326.1748,0.108297996
473384.9838,4433526.1748,0.32055077
473384.9838,4434076.1748,0.5359809
473384.9838,4434276.1748,0.26218042
473384.9838,4436576.1748,0.1935634
473484.9838,4433876.1748,0.34874335
473584.9838,4433726.1748,0.20395555
473584.9838,4435176.1748,0.06530513
473584.9838,4436476.1748,0.15590055
473634.9838,4439226.1748,2.1742578E-4
473684.9838,4433226.1748,0.46108538
473684.9838,4433876.1748,0.27804014
473684.9838,4434576.1748,0.6198148
473684.9838,4437276.1748,0.030495452
473734.9838,4435276.1748,0.20900045
473784.9838,4432926.1748,0.5261313
473784.9838,4433426.1748,0.45140782
473784.9838,4435776.1748,0.23784183
473834.9838,4433176.1748,0.24612805
473834.9838,4436126.1748,0.16355902
473884.9838,4434476.1748,0.7124164
473934.9838,4435376.1748,0.50781775
473934.9838,4437126.1748,0.028794331
473934.9838,4439026.1748,0.005157353
473984.9838,4438976.1748,0.0066994843
474034.9838,4437126.1748,0.054017358
474034.9838,4439176.1748,0.0068955244
474134.9838,4433776.1748,0.57690215
474134.9838,4434726.1748,0.27919713
474134.9838,4435776.1748,0.34965986
474134.9838,4437726.1748,0.01483388
474184.9838,4435176.1748,0.25570965
474184.9838,4435376.1748,0.26942936
474184.9838,4437326.1748,0.03445239
474234.9838,4432926.1748,0.3878187
474234.9838,4435676.1748,0.27019882
474284.9838,4432676.1748,0.3581094
474284.9838,4433226.1748,0.57583064
474284.9838,4433426.1748,0.26714882
474334.9838,4436576.1748,0.12816715
474334.9838,4437676.1748,0.003586267
474384.9838,4433026.1748,0.1565386
474384.9838,4434176.1748,0.47247422
474384.9838,4436376.1748,0.03274428
474384.9838,4440176.1748,0.01236254
474434.9838,4432526.1748,0.4342664
474434.9838,4435176.1748,0.27463672
474434.9838,4437176.1748,0.033216167
474484.9838,4433276.1748,0.41447383
474484.9838,4437076.1748,0.04402577
474484.9838,4437276.1748,0.024952523
474534.9838,4437926.1748,0.0019931372
474534.9838,4438976.1748,0.018551284
474534.9838,4439476.1748,0.017386844
474534.9838,4439676.1748,0.0038768756
474584.9838,4434026.1748,0.5951238
474584.9838,4434176.1748,0.48419562
474584.9838,4435076.1748,0.36991715
474584.9838,4437726.1748,0.014277549
474584.9838,4437776.1748,0.008100372
474584.9838,4439976.1748,0.012513194
474584.9838,4440176.1748,0.010185875
474634.9838,4434126.1748,0.63300616
474634.9838,4439476.1748,0.021680042
474684.9838,4432226.1748,0.49364915
474684.9838,4432726.1748,0.40936446
474684.9838,4433876.1748,0.6593009
474684.9838,4435276.1748,0.3493175
474684.9838,4435576.1748,0.12983151
474684.9838,4436026.1748,0.074541576
474684.9838,4437826.1748,0.034258083
474684.9838,4440676.1748,0.0070028156
