x,y,Phytophthora_PA3_allRun logistic values
473134.9838,4433626.1748,0.171996
473334.9838,4433626.1748,0.23945865
473484.9838,4434326.1748,0.0073979124
473484.9838,4436826.1748,0.16764045
473534.9838,4434076.1748,0.27478045
473534.9838,4436726.1748,0.28265107
473584.9838,4435576.1748,0.037031956
473684.9838,4433376.1748,0.18086496
473684.9838,4434476.1748,0.62262094
473684.9838,4435776.1748,0.10716541
473734.9838,4435976.1748,0.31380767
473734.9838,4436126.1748,0.07540258
473784.9838,4433776.1748,0.12115741
473784.9838,4436676.1748,3.534787E-4
473834.9838,4433026.1748,0.66747576
473834.9838,4434426.1748,0.7270357
473834.9838,4434726.1748,0.7285053
473834.9838,4434876.1748,0.55002594
473834.9838,4436226.1748,0.10533345
473884.9838,4433276.1748,0.13377267
473884.9838,4434026.1748,0.125062
473884.9838,4434226.1748,0.4013357
473884.9838,4435526.1748,0.030676363
473884.9838,4439226.1748,7.499007E-4
473934.9838,4434576.1748,0.7259137
473934.9838,4435726.1748,0.05180841
473934.9838,4436226.1748,0.27737296
473934.9838,4436276.1748,0.29001406
473984.9838,4433226.1748,0.15606797
473984.9838,4437576.1748,0.0067358725
474034.9838,4434076.1748,0.08547848
474034.9838,4439276.1748,1.7928226E-4
474084.9838,4437026.1748,0.06299674
474084.9838,4437176.1748,0.022980778
474134.9838,4434626.1748,0.3665751
474134.9838,4437426.1748,0.011602747
474134.9838,4437726.1748,0.0027646287
474134.9838,4439526.1748,9.2518196E-4
474184.9838,4437026.1748,0.010952337
474184.9838,4437476.1748,0.00951671
474234.9838,4434676.1748,0.2657132
474234.9838,4438876.1748,0.003411406
474284.9838,4435776.1748,0.18043019
474284.9838,4440226.1748,4.9367954E-4
474334.9838,4436726.1748,0.0386973
474384.9838,4433476.1748,0.7274245
474384.9838,4435226.1748,0.2133528
474384.9838,4435776.1748,0.32732725
474384.9838,4436176.1748,0.024571765
474384.9838,4439776.1748,0.0043258816
474434.9838,4436326.1748,0.05456625
474434.9838,4436676.1748,0.0077703707
474484.9838,4433426.1748,0.67777336
474484.9838,4435076.1748,0.6127361
474484.9838,4435426.1748,0.028105276
474484.9838,4438776.1748,0.002011548
474484.9838,4439476.1748,0.004164172
474484.9838,4440376.1748,0.0088426145
474534.9838,4436276.1748,0.027845794
474534.9838,4436426.1748,0.06410281
474534.9838,4437476.1748,0.0046784976
474534.9838,4439126.1748,0.0032338595
474584.9838,4433226.1748,0.4043149
474584.9838,4433426.1748,0.4820596
474584.9838,4436926.1748,0.018451342
474634.9838,4434576.1748,0.30750307
474634.9838,4434826.1748,0.6378895
474634.9838,4435576.1748,0.1982061
474634.9838,4437426.1748,0.021134628
474634.9838,4439376.1748,0.005505243
474684.9838,4435476.1748,0.105294004
474734.9838,4432826.1748,0.6904301
474734.9838,4433076.1748,0.46379292
474734.9838,4433776.1748,0.13847801
474734.9838,4436926.1748,0.09333972
474734.9838,4440776.1748,5.7277246E-4
474784.9838,4434376.1748,0.589192
474784.9838,4435076.1748,0.32395548
474784.9838,4435126.1748,0.30056202
474784.9838,4435176.1748,0.26414052
474834.9838,4431926.1748,0.59741026
474834.9838,4434726.1748,0.3440011
474834.9838,4435976.1748,0.03346944
474834.9838,4436326.1748,0.21096227
474884.9838,4432426.1748,0.7058839
474884.9838,4432976.1748,0.3026673
474884.9838,4433676.1748,0.054221097
474884.9838,4433926.1748,0.723317
474884.9838,4436426.1748,0.33444223
474884.9838,4438026.1748,0.002111461
474884.9838,4440876.1748,5.3181784E-4
474984.9838,4433326.1748,0.1841974
474984.9838,4434076.1748,0.5573991
474984.9838,4434126.1748,0.6770691
474984.9838,4435626.1748,0.1627712
474984.9838,4436426.1748,0.1289095
474984.9838,4437126.1748,0.041852787
474984.9838,4437276.1748,0.004012316
474984.9838,4438326.1748,0.0016882572
474984.9838,4438476.1748,0.0059466697
474984.9838,4440826.1748,0.016869787
475034.9838,4434176.1748,0.66666365
475084.9838,4432576.1748,0.25608924
475084.9838,4438276.1748,2.4128659E-4
475084.9838,4438626.1748,0.002121105
475084.9838,4441776.1748,3.546016E-5
475134.9838,4431676.1748,0.73232764
475134.9838,4431776.1748,0.40305656
475134.9838,4434126.1748,0.59717727
475134.9838,4436376.1748,0.050192866
475134.9838,4438526.1748,0.003025553
475134.9838,4440326.1748,0.02949509
475134.9838,4441526.1748,0.0011653232
475184.9838,4430976.1748,0.29682449
475184.9838,4432776.1748,0.6504686
475184.9838,4434126.1748,0.6362815
475184.9838,4439176.1748,0.0073945974
475184.9838,4439926.1748,0.20082104
475234.9838,4432226.1748,0.03186584
475234.9838,4432926.1748,0.2054959
475234.9838,4433426.1748,0.038716216
475234.9838,4436826.1748,0.11096751
475234.9838,4439126.1748,0.012909237
475234.9838,4439276.1748,0.0017998591
475284.9838,4432676.1748,0.17844972
475284.9838,4434876.1748,0.51090324
475284.9838,4438476.1748,0.0014853305
475284.9838,4440926.1748,0.0016816914
475284.9838,4441026.1748,0.0011656279
475284.9838,4441776.1748,5.3974794E-4
475334.9838,4431276.1748,0.53198236
475334.9838,4433226.1748,0.39384717
475334.9838,4434526.1748,0.21680452
475334.9838,4439126.1748,0.003990017
475384.9838,4431026.1748,0.27910045
475384.9838,4433676.1748,0.6359708
475384.9838,4437076.1748,0.018565657
475434.9838,4432426.1748,0.24569112
475434.9838,4434226.1748,0.09903002
475434.9838,4441176.1748,0.008514481
475434.9838,4441726.1748,0.0021607229
475434.9838,4442126.1748,0.012023165
475484.9838,4432626.1748,0.25220042
475484.9838,4433876.1748,0.048555307
475484.9838,4437576.1748,9.2566496E-4
475484.9838,4438426.1748,0.002672854
475484.9838,4439726.1748,0.06441464
475484.9838,4441826.1748,0.0128910765
475534.9838,4433976.1748,0.12277662
475534.9838,4436376.1748,0.0081172325
475534.9838,4438426.1748,0.0022100878
475584.9838,4430726.1748,0.048115943
475584.9838,4432126.1748,0.20842518
475584.9838,4433726.1748,0.16546737
475584.9838,4437226.1748,0.0012032543
475584.9838,4439476.1748,0.0060814274
475584.9838,4440476.1748,0.08917722
475584.9838,4441376.1748,0.0015947366
475584.9838,4442226.1748,0.0063321646
475634.9838,4430776.1748,0.64516026
475634.9838,4437026.1748,0.09860218
475634.9838,4439376.1748,7.036461E-4
475634.9838,4440676.1748,6.725403E-4
475634.9838,4441926.1748,0.0026936228
475684.9838,4431276.1748,0.30562007
475684.9838,4431526.1748,0.041434895
475734.9838,4432926.1748,0.08512863
475734.9838,4433876.1748,0.15975155
475734.9838,4434726.1748,0.09975632
475734.9838,4436826.1748,0.17783475
475784.9838,4430476.1748,0.16589274
475784.9838,4433226.1748,0.33144888
475784.9838,4434026.1748,0.3555315
475784.9838,4434276.1748,0.028879361
475784.9838,4438476.1748,0.033385035
475784.9838,4439326.1748,0.0035639184
475784.9838,4441676.1748,1.4630647E-4
475834.9838,4430626.1748,0.32969862
475834.9838,4432776.1748,0.13037714
475834.9838,4432876.1748,0.1037025
475834.9838,4433526.1748,0.44350642
475834.9838,4434826.1748,0.6704442
475834.9838,4436226.1748,0.041712802
475834.9838,4440026.1748,0.009702327
475834.9838,4441226.1748,0.0011697082
475884.9838,4430926.1748,0.13357642
475884.9838,4433726.1748,0.1651137
475884.9838,4434026.1748,0.37715703
475884.9838,4435426.1748,0.029970909
475884.9838,4436076.1748,0.010437911
475884.9838,4440776.1748,0.0036599156
475934.9838,4430976.1748,0.1015612
475934.9838,4435826.1748,0.022691974
475934.9838,4438426.1748,0.0013288769
475934.9838,4441926.1748,7.7099097E-4
475984.9838,4431976.1748,0.117864504
475984.9838,4432326.1748,0.04581893
475984.9838,4433976.1748,0.6824868
475984.9838,4436776.1748,0.0023565453
476034.9838,4432376.1748,0.06822511
476034.9838,4436126.1748,0.046023518
476034.9838,4436376.1748,0.09922247
476034.9838,4439126.1748,0.003142499
476034.9838,4439626.1748,0.0113002565
476084.9838,4429926.1748,0.2225156
476084.9838,4431276.1748,0.09716313
476084.9838,4432626.1748,0.06661142
476084.9838,4435576.1748,0.4006308
476134.9838,4431926.1748,0.09625133
476134.9838,4434776.1748,0.23521416
476134.9838,4436526.1748,0.0075487923
476134.9838,4436926.1748,0.0075572557
476134.9838,4438476.1748,0.001188597
476134.9838,4438976.1748,0.016432771
476134.9838,4440076.1748,0.0077398964
476134.9838,4441976.1748,0.0014058523
476184.9838,4430076.1748,0.10847769
476184.9838,4432576.1748,0.07086585
