Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.14653E-8,0.000002147,0.000006491,1,0,0
2.52312E-8,0.00000467,0.000007629,0.999,0,0
4.40509E-8,0.000012385,0.00001332,0.997,0,0
9.28833E-8,0.000030059,0.000028085,0.995,0,0
1.27647E-7,0.000054551,0.000038597,0.993,0,0
1.85281E-7,0.00010328,0.000056022,0.99,0,0
3.00223E-7,0.000263959,0.000090774,0.984,0,0
3.39525E-7,0.000519572,0.000102655,0.976,0,0
5.04715E-7,0.001029052,0.000152593,0.964,0,0
7.97769E-7,0.002519762,0.000241172,0.941,0,0
1.1837E-6,0.005036099,0.000357802,0.916,0,0
2.52597E-6,0.010193339,0.000763224,0.887,0,0
5.28234E-6,0.025034059,0.001594737,0.849,0,0
9.11425E-6,0.050291103,0.002748407,0.813,0,0
1.63782E-5,0.100255343,0.004928069,0.773,0,0
2.95041E-5,0.201159336,0.008842614,0.73,0,0
4.1564E-5,0.303495002,0.012412197,0.701,0,0
5.26364E-5,0.404323815,0.015666906,0.68,0,0
6.37893E-5,0.504392848,0.018923686,0.663,0,0
7.12887E-5,0.605486342,0.021101524,0.648,0,0
7.68406E-5,0.7015353,0.022707557,0.635,0,0
8.12594E-5,0.75628069,0.023982062,0.628,0,0
8.38067E-5,0.805823132,0.024715285,0.622,0,0
9.01992E-5,0.902487239,0.026550416,0.611,0,0
9.66788E-5,1.006049578,0.028403544,0.6,0,0
1.02179E-4,1.105205846,0.029970908,0.59,0,0
1.14519E-4,1.203343457,0.03346944,0.581,0,0
1.21482E-4,1.309345894,0.035432383,0.572,0,0
1.27177E-4,1.409293819,0.037031958,0.564,0,0
1.35548E-4,1.502121246,0.039373536,0.557,0.032258065,0
1.56871E-4,1.750666958,0.045286676,0.54,0.032258065,0
1.68771E-4,2.012029264,0.048555306,0.524,0.032258065,0
1.86801E-4,2.260776497,0.053465137,0.51,0.032258065,0
2.02105E-4,2.514219128,0.05759316,0.497,0.032258065,0
2.18094E-4,2.762682557,0.061867585,0.485,0.032258065,0
2.25228E-4,3.007225372,0.063762191,0.474,0.032258065,0
2.44852E-4,3.266433572,0.068934769,0.463,0.032258065,0
2.60701E-4,3.520311938,0.073070984,0.453,0.032258065,0
2.81888E-4,3.762739292,0.078542929,0.444,0.032258065,0
3.01627E-4,4.027648919,0.08358312,0.435,0.032258065,0
3.13107E-4,4.274235646,0.086489229,0.427,0.032258065,0
3.30799E-4,4.532763662,0.090931831,0.419,0.032258065,0
3.40889E-4,4.769017965,0.09344632,0.412,0.032258065,0
3.49261E-4,5.010217429,0.095522123,0.405,0.032258065,0
3.61755E-4,5.260112887,0.098602186,0.398,0.032258065,0
3.73869E-4,5.517863742,0.101568679,0.391,0.032258065,0
3.91295E-4,5.786913142,0.105801965,0.384,0.032258065,0
4.02425E-4,6.026033498,0.108484778,0.378,0.064516129,0
4.16819E-4,6.274557355,0.111930823,0.372,0.064516129,0
4.33192E-4,6.531548809,0.115818339,0.366,0.064516129,0
4.43527E-4,6.751716783,0.118254702,0.361,0.064516129,0
4.64195E-4,7.025052226,0.1230871,0.355,0.064516129,0
4.77605E-4,7.260918584,0.126194212,0.35,0.064516129,0
4.89403E-4,7.502461952,0.128909495,0.345,0.064516129,0
5.09852E-4,7.75337233,0.133576417,0.34,0.064516129,0
5.35974E-4,8.017090617,0.139465722,0.335,0.064516129,0
5.78229E-4,8.297077957,0.148824459,0.33,0.064516129,0
5.92027E-4,8.532010077,0.151836621,0.326,0.064516129,0
6.08768E-4,8.773182522,0.15546259,0.322,0.064516129,0
6.15652E-4,9.018090542,0.156944649,0.318,0.064516129,0
6.35019E-4,9.26844461,0.161086456,0.314,0.064516129,0
6.54034E-4,9.52836851,0.165113698,0.31,0.064516129,0
6.6046E-4,9.791601035,0.166465801,0.306,0.064516129,0
6.86959E-4,10.061998381,0.171996005,0.302,0.129032258,0
6.91206E-4,10.269007338,0.172875525,0.299,0.129032258,0
7.15323E-4,10.549695903,0.177834749,0.295,0.129032258,0
7.27597E-4,10.766871092,0.180335881,0.292,0.129032258,0
7.30203E-4,11.058526567,0.180864959,0.288,0.129032258,0
7.52915E-4,11.282562244,0.185447346,0.285,0.161290323,0
7.65748E-4,11.510654044,0.188013941,0.282,0.161290323,0
7.87263E-4,11.82119556,0.192280674,0.278,0.161290323,0
8.06138E-4,12.061266031,0.195987186,0.275,0.193548387,0
8.168E-4,12.304924591,0.198065938,0.272,0.193548387,0
8.29546E-4,12.552294154,0.200536813,0.269,0.193548387,0
8.55365E-4,12.805092944,0.205495897,0.266,0.193548387,0
8.72772E-4,13.066031593,0.208804494,0.263,0.193548387,0
8.96265E-4,13.332618001,0.213226542,0.26,0.193548387,0
8.96939E-4,13.511971903,0.213352801,0.258,0.193548387,0
9.07202E-4,13.782308732,0.215268567,0.255,0.193548387,0
9.28814E-4,14.058313056,0.219272187,0.252,0.193548387,0
9.47702E-4,14.341786188,0.22273808,0.249,0.193548387,0
9.79155E-4,14.535360526,0.228441786,0.247,0.193548387,0
1.00065E-3,14.833567959,0.232291499,0.244,0.193548387,0
1.00735E-3,15.034841719,0.233483723,0.242,0.193548387,0
1.03378E-3,15.341952629,0.238150126,0.239,0.193548387,0
1.06332E-3,15.552408694,0.243299886,0.237,0.193548387,0
1.07717E-3,15.766598297,0.245691123,0.235,0.193548387,0
1.11533E-3,16.097210423,0.252200433,0.232,0.193548387,0
1.13824E-3,16.324067272,0.256053085,0.23,0.193548387,0
1.14186E-3,16.55209843,0.256658665,0.228,0.193548387,0
1.17525E-3,16.784722003,0.262196493,0.226,0.193548387,0
1.18709E-3,17.021553857,0.264140506,0.224,0.193548387,0
1.19672E-3,17.26026771,0.265713206,0.222,0.193548387,0
1.21176E-3,17.50221052,0.268157974,0.22,0.193548387,0
1.23618E-3,17.870187434,0.272090985,0.217,0.193548387,0
1.24977E-3,18.119221449,0.274262248,0.215,0.193548387,0
1.26805E-3,18.371329717,0.277162194,0.213,0.193548387,0
1.27483E-3,18.625752061,0.278231921,0.211,0.193548387,0
1.27566E-3,18.753317836,0.278361519,0.21,0.193548387,0
1.30306E-3,19.011659477,0.282651081,0.208,0.193548387,0
1.3222E-3,19.274694829,0.285616564,0.206,0.193548387,0
1.35087E-3,19.542214403,0.290014068,0.204,0.193548387,0
1.3627E-3,19.814030434,0.291813035,0.202,0.193548387,0
1.36694E-3,20.086998082,0.292454454,0.2,0.193548387,0
1.39598E-3,20.363464661,0.296824497,0.198,0.193548387,0
1.40058E-3,20.50352231,0.297510362,0.197,0.193548387,0
1.41316E-3,20.785541427,0.299383297,0.195,0.193548387,0
1.41999E-3,21.069420301,0.300395265,0.193,0.193548387,0
1.42591E-3,21.301599248,0.301270512,0.191,0.193548387,0
1.43539E-3,21.641049571,0.302667302,0.189,0.225806452,0
1.44575E-3,21.785624401,0.304186962,0.188,0.225806452,0
1.45556E-3,22.076299074,0.305620077,0.186,0.225806452,0
