x,y,Phytophthora_PA15_allRun logistic values
473334.9838,4433476.1748,0.7342118
473434.9838,4434526.1748,0.28296652
473434.9838,4434876.1748,0.32027853
473534.9838,4433376.1748,0.5519817
473534.9838,4434676.1748,0.5028272
473584.9838,4435326.1748,0.26503852
473584.9838,4436526.1748,0.4279707
473634.9838,4434476.1748,0.7453746
473634.9838,4435326.1748,0.27024448
473684.9838,4439376.1748,0.0023239374
473734.9838,4434476.1748,0.8004009
473734.9838,4437776.1748,0.06974517
473784.9838,4437176.1748,0.13393748
473784.9838,4437276.1748,0.13424808
473834.9838,4435576.1748,0.20894721
473834.9838,4436426.1748,0.3988702
473834.9838,4439226.1748,0.00793268
473884.9838,4437476.1748,0.17355777
473884.9838,4439176.1748,0.022444284
473934.9838,4434276.1748,0.8135398
473934.9838,4435676.1748,0.15811338
473934.9838,4439126.1748,0.014771992
473984.9838,4433126.1748,0.7157626
473984.9838,4435776.1748,0.22820918
473984.9838,4437676.1748,0.11337333
474034.9838,4434426.1748,0.55478275
474084.9838,4433826.1748,0.48294017
474084.9838,4437876.1748,0.14529777
474184.9838,4435526.1748,0.20323412
474184.9838,4436326.1748,0.3829216
474184.9838,4436676.1748,0.30334017
474184.9838,4439776.1748,0.01283767
474234.9838,4432826.1748,0.21425484
474234.9838,4433876.1748,0.5852106
474234.9838,4436926.1748,0.09123926
474234.9838,4438926.1748,0.027784785
474234.9838,4439076.1748,0.014384035
474234.9838,4439826.1748,0.014356299
474284.9838,4432776.1748,0.2613064
474284.9838,4436626.1748,0.60655653
474284.9838,4439176.1748,0.036198292
474334.9838,4434526.1748,0.8238193
474334.9838,4437376.1748,0.23569688
474434.9838,4437026.1748,0.040765464
474434.9838,4437576.1748,0.12685856
474434.9838,4439026.1748,0.008591279
474434.9838,4439276.1748,0.027860701
474434.9838,4439526.1748,0.022317434
474434.9838,4440026.1748,0.073801756
474484.9838,4436926.1748,0.02476188
474484.9838,4437876.1748,0.009662315
474534.9838,4432476.1748,0.6365428
474534.9838,4436876.1748,0.03461056
474584.9838,4432576.1748,0.64014775
474584.9838,4435826.1748,0.43426538
474584.9838,4437076.1748,0.0687723
474584.9838,4437276.1748,0.08344471
474584.9838,4437926.1748,0.0074381856
474584.9838,4438926.1748,0.0047643455
474634.9838,4433576.1748,0.5461253
474634.9838,4433926.1748,0.42835018
474634.9838,4436676.1748,0.064420916
474634.9838,4437926.1748,0.016407233
474684.9838,4433676.1748,0.2995651
474684.9838,4436876.1748,0.30925542
474684.9838,4437826.1748,0.010591738
474684.9838,4438776.1748,0.008420611
474734.9838,4432626.1748,0.73728323
474734.9838,4435976.1748,0.15798528
474734.9838,4436676.1748,0.19507249
474784.9838,4432626.1748,0.7419512
474784.9838,4433126.1748,0.49845052
474784.9838,4433626.1748,0.27847743
474784.9838,4434076.1748,0.4927259
474784.9838,4434776.1748,0.43792218
474834.9838,4434476.1748,0.53608876
474834.9838,4434876.1748,0.54886067
474834.9838,4436026.1748,0.14676753
474834.9838,4439976.1748,0.07511692
474884.9838,4433526.1748,0.57998914
474884.9838,4436126.1748,0.24845652
474884.9838,4436526.1748,0.13242702
474884.9838,4439076.1748,0.0077172047
