Predictor variable,Categorical,Sample average
BIO16,false,286.5798950195312
aspect,false,189.68658669789633
fla,false,4566.5864604314165
nitrogen,false,3383.4825490315757
rivers,false,225.26961257060364
roads,false,117.82482256491981
sand,false,404.9609781901042
