Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.25399E-8,0.000001254,0.000068682,1,0,0
2.19573E-8,0.00000345,0.000120255,0.9999,0,0
2.54106E-8,0.00001081,0.000139166,0.9996,0,0
4.13175E-8,0.000026635,0.000226263,0.9991,0,0
4.68834E-8,0.000054118,0.000256735,0.9985,0,0
5.96742E-8,0.000102435,0.000326755,0.9976,0,0
1.09905E-7,0.000251691,0.000601636,0.9959,0,0
1.41146E-7,0.000504315,0.000772522,0.9939,0,0
1.78223E-7,0.001014364,0.000975256,0.9907,0,0
2.45008E-7,0.002508288,0.00134022,0.9838,0,0
3.38139E-7,0.00502668,0.001848711,0.9752,0,0
4.59934E-7,0.010000446,0.002512929,0.9627,0,0
8.34696E-7,0.025022916,0.00455119,0.9387,0,0
1.31699E-6,0.050030283,0.007162075,0.9156,0,0
2.24686E-6,0.100193623,0.012157395,0.8869,0,0
4.22578E-6,0.200143858,0.022622798,0.8543,0,0
6.35636E-6,0.300613883,0.033645141,0.835,0,0
8.14224E-6,0.400736698,0.04269449,0.8212,0,0
9.77862E-6,0.500202738,0.050838772,0.8102,0,0
1.11501E-5,0.600219891,0.057558546,0.8006,0,0
1.3006E-5,0.701118091,0.066501964,0.7922,0,0
1.36933E-5,0.75062301,0.069771018,0.7885,0,0
1.43623E-5,0.801276247,0.072931455,0.7849,0,0
1.53245E-5,0.900709746,0.077439051,0.7782,0,0
1.64595E-5,1.001137571,0.08269997,0.7719,0,0
1.7342E-5,1.10108157,0.086749459,0.766,0,0
1.84717E-5,1.201480117,0.091881394,0.7604,0,0
1.92935E-5,1.301376338,0.095578282,0.7551,0,0
2.00651E-5,1.401788397,0.099022471,0.75,0,0
2.08398E-5,1.501949743,0.102453825,0.7451,0,0
2.25882E-5,1.751523904,0.110102744,0.7336,0,0
2.42508E-5,2.000126596,0.11725695,0.723,0,0
2.59667E-5,2.251213412,0.124520469,0.713,0,0
2.7611E-5,2.50031458,0.13136958,0.7037,0,0
2.91693E-5,2.750739777,0.137762364,0.6949,0,0
3.05723E-5,3.001792263,0.143437915,0.6865,0,0
3.1644E-5,3.250965019,0.147723558,0.6785,0,0
