x,y,Phytophthora_PA3_allRun logistic values
473184.9838,4433476.1748,0.28167975
473284.9838,4433776.1748,0.14044404
473284.9838,4434226.1748,0.007723884
473384.9838,4436826.1748,0.15468821
473534.9838,4433326.1748,0.16389523
473534.9838,4437126.1748,0.009449321
473534.9838,4437526.1748,0.0030543718
473584.9838,4433626.1748,0.37271088
473584.9838,4434226.1748,0.44578058
473584.9838,4435126.1748,0.17187966
473584.9838,4435976.1748,0.022260485
473634.9838,4434226.1748,0.44995165
473634.9838,4434376.1748,0.6607989
473684.9838,4435226.1748,0.18756455
473734.9838,4435676.1748,0.26652667
473734.9838,4437176.1748,0.024178328
473734.9838,4437376.1748,0.03822449
473784.9838,4434826.1748,0.6258146
473784.9838,4435776.1748,0.2976138
473784.9838,4436126.1748,0.10852443
473784.9838,4436776.1748,0.08660312
473834.9838,4437826.1748,0.27293867
473834.9838,4439526.1748,7.8329217E-4
473884.9838,4436676.1748,0.058001626
473884.9838,4438976.1748,0.004503045
473934.9838,4439026.1748,0.0038897947
473984.9838,4436176.1748,0.1588366
473984.9838,4436526.1748,0.09521115
474034.9838,4434676.1748,0.44937432
474084.9838,4436126.1748,0.24719359
474084.9838,4436326.1748,0.14670067
474084.9838,4436526.1748,0.10262107
474134.9838,4434076.1748,0.42250606
474134.9838,4436426.1748,0.11880315
474134.9838,4437526.1748,0.020708479
474184.9838,4432776.1748,0.27154997
474184.9838,4434626.1748,0.25909957
474184.9838,4435026.1748,0.306714
474184.9838,4437576.1748,0.015688665
474184.9838,4438926.1748,0.0126378145
474234.9838,4432876.1748,0.2928073
474234.9838,4433426.1748,0.49305537
474234.9838,4433626.1748,0.58324414
474234.9838,4436776.1748,0.10121636
474234.9838,4437776.1748,8.8307733E-4
474234.9838,4438726.1748,0.005214083
474284.9838,4433026.1748,0.56361085
474284.9838,4437026.1748,0.04581904
474284.9838,4437776.1748,0.0014077225
474334.9838,4433126.1748,0.6577387
474334.9838,4433376.1748,0.43769497
474334.9838,4433476.1748,0.5840815
474334.9838,4437176.1748,0.008309761
474334.9838,4438726.1748,0.007355442
474334.9838,4439276.1748,0.0096868565
474384.9838,4434576.1748,0.48027712
474384.9838,4435526.1748,0.18746647
474384.9838,4436526.1748,0.122796066
474434.9838,4434326.1748,0.55730814
474434.9838,4435076.1748,0.31929123
474434.9838,4435476.1748,0.2301436
474434.9838,4437226.1748,0.018390445
474434.9838,4437526.1748,0.04752395
474484.9838,4436576.1748,0.15064104
474484.9838,4439626.1748,0.0032753497
474484.9838,4440476.1748,2.0806714E-4
474534.9838,4433026.1748,0.34386966
474534.9838,4434276.1748,0.3951282
474534.9838,4436876.1748,0.12646374
474534.9838,4437226.1748,0.028075054
474584.9838,4432626.1748,0.5726747
474584.9838,4440176.1748,0.0051272833
474634.9838,4434576.1748,0.5911463
474634.9838,4438376.1748,0.001266247
474684.9838,4433576.1748,0.564667
474684.9838,4434126.1748,0.7157559
474684.9838,4435476.1748,0.20706037
474684.9838,4437326.1748,0.026556328
474684.9838,4438126.1748,0.0087395385
474684.9838,4440126.1748,0.006630773
474734.9838,4435576.1748,0.1987924
474734.9838,4435926.1748,0.07971047
474734.9838,4438476.1748,7.9154293E-4
474734.9838,4438626.1748,5.886164E-4
474734.9838,4439676.1748,0.009226032
474734.9838,4441026.1748,7.5603643E-4
474784.9838,4437426.1748,0.028401922
474784.9838,4437526.1748,0.031577393
474784.9838,4439926.1748,0.004742189
474784.9838,4440976.1748,9.984084E-4
474834.9838,4432026.1748,0.48792967
474834.9838,4432876.1748,0.63701373
474834.9838,4435976.1748,0.0895213
474834.9838,4437626.1748,0.029899046
474884.9838,4432426.1748,0.38981467
474884.9838,4433526.1748,0.6926901
474884.9838,4438176.1748,0.0034463254
474884.9838,4441376.1748,2.4557163E-4
474884.9838,4441576.1748,2.7034455E-4
474934.9838,4433426.1748,0.7772471
474934.9838,4433676.1748,0.5677918
474934.9838,4434626.1748,0.57956773
474934.9838,4435126.1748,0.24048425
474934.9838,4437776.1748,0.018395267
474934.9838,4437876.1748,0.008488536
474934.9838,4438776.1748,0.0026510428
474934.9838,4439276.1748,0.003621256
474934.9838,4440776.1748,0.0028700095
474984.9838,4431926.1748,0.4660648
474984.9838,4432726.1748,0.3705212
474984.9838,4433576.1748,0.22043993
474984.9838,4434426.1748,0.5618501
474984.9838,4436226.1748,0.09669849
475034.9838,4434576.1748,0.57245797
475034.9838,4436976.1748,0.021541882
475034.9838,4437976.1748,0.013434284
475034.9838,4438726.1748,0.0016806534
475034.9838,4440926.1748,0.0067381333
475084.9838,4433026.1748,0.50895566
475084.9838,4433576.1748,0.6110063
475084.9838,4434776.1748,0.5615404
475084.9838,4436926.1748,0.023802647
475084.9838,4437126.1748,0.0179083
475084.9838,4438776.1748,0.0018612886
475134.9838,4432976.1748,0.39447638
475134.9838,4433526.1748,0.4695665
475134.9838,4434826.1748,0.5169219
475134.9838,4436676.1748,0.12714738
475134.9838,4437626.1748,0.0855759
475134.9838,4437726.1748,0.058558177
475134.9838,4439176.1748,0.0038787022
