Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.96604E-8,0.000006966,0.000034182,1,0,0
1.03444E-7,0.00001731,0.00005076,0.999,0,0
4.24093E-7,0.00005972,0.000208067,0.998,0,0
4.36935E-7,0.000103413,0.000214366,0.997,0,0
5.01427E-7,0.000251989,0.000245999,0.994,0,0
7.5769E-7,0.000572869,0.000371675,0.989,0,0
1.165E-6,0.001059519,0.000571359,0.984,0,0
1.54184E-6,0.002528209,0.000756036,0.973,0,0
2.03662E-6,0.005040513,0.000998408,0.959,0,0
3.44397E-6,0.010175828,0.001687169,0.941,0,0
6.9761E-6,0.025598481,0.003411626,0.911,0,0
1.05024E-5,0.050449544,0.005127283,0.882,0,0
1.95984E-5,0.100427512,0.009525716,0.848,0,0
3.89755E-5,0.20385875,0.018767082,0.813,0,0
5.87739E-5,0.303968784,0.028032949,0.792,0,0
8.09907E-5,0.407952891,0.03822449,0.777,0,0
9.08392E-5,0.502860097,0.042674245,0.766,0,0
1.08699E-4,0.602618741,0.050639517,0.756,0,0
1.26754E-4,0.711708309,0.058558176,0.747,0,0
1.3342E-4,0.751013772,0.061448777,0.744,0,0
1.43638E-4,0.807442417,0.06584469,0.74,0,0
1.61404E-4,0.900873606,0.073391072,0.734,0,0
1.7095E-4,1.001895475,0.077395976,0.728,0,0
1.84487E-4,1.108667722,0.083015578,0.722,0,0
1.92034E-4,1.204263802,0.08611914,0.717,0,0
1.96492E-4,1.301283129,0.087942625,0.712,0,0
2.0223E-4,1.401814253,0.090278897,0.707,0,0
2.13628E-4,1.506293512,0.09488458,0.702,0,0
2.33039E-4,1.750841391,0.102621069,0.691,0,0
2.54456E-4,2.020615544,0.11100558,0.68,0,0
2.64016E-4,2.253325904,0.114697572,0.671,0,0
2.79005E-4,2.527536627,0.120425291,0.661,0,0
2.95021E-4,2.756045316,0.126463738,0.653,0,0
3.07179E-4,3.027243123,0.130992775,0.644,0,0
3.23472E-4,3.253566442,0.136989113,0.636,0,0
3.33476E-4,3.514563888,0.140629713,0.629,0.016393443,0
3.61426E-4,3.763891054,0.150641033,0.622,0.016393443,0
3.72203E-4,4.020428481,0.15443929,0.615,0.016393443,0
3.831E-4,4.284183236,0.158245094,0.608,0.016393443,0
3.99426E-4,4.518810809,0.163883771,0.602,0.016393443,0
4.07127E-4,4.760517713,0.166517195,0.596,0.016393443,0
4.26964E-4,5.015080206,0.173225323,0.59,0.032786885,0
4.34765E-4,5.274326208,0.175833618,0.584,0.06557377,0
4.51218E-4,5.540443036,0.181281665,0.578,0.06557377,0
4.57593E-4,5.768585859,0.183373049,0.573,0.06557377,0
4.67758E-4,6.046717563,0.186686189,0.567,0.06557377,0
4.72705E-4,6.281942761,0.188288942,0.562,0.06557377,0
4.88238E-4,6.514182514,0.193280058,0.557,0.06557377,0
4.92552E-4,6.770435771,0.194655571,0.552,0.081967213,0
4.97952E-4,7.018458772,0.196370512,0.547,0.081967213,0
5.07071E-4,7.270875337,0.199250005,0.542,0.098360656,0
5.14279E-4,7.527058794,0.201511687,0.537,0.114754098,0
5.22476E-4,7.786249657,0.204067931,0.532,0.114754098,0
5.29625E-4,8.050052466,0.206284446,0.527,0.131147541,0
5.35104E-4,8.262945225,0.207974464,0.523,0.131147541,0
5.41894E-4,8.532809981,0.21005913,0.518,0.131147541,0
5.44148E-4,8.750376205,0.210748891,0.514,0.131147541,0
5.73888E-4,9.031627019,0.21973614,0.509,0.131147541,0
5.76246E-4,9.261732073,0.220439932,0.505,0.131147541,0
5.84092E-4,9.551549476,0.222772857,0.5,0.147540984,0
5.91379E-4,9.786856703,0.224926752,0.496,0.147540984,0
5.98135E-4,10.025376095,0.226913504,0.492,0.147540984,0
6.06271E-4,10.265824831,0.229292213,0.488,0.147540984,0
6.11122E-4,10.509424677,0.230703567,0.484,0.147540984,0
6.13606E-4,10.754653015,0.231424447,0.48,0.147540984,0
6.17551E-4,11.001203551,0.232566097,0.476,0.147540984,0
6.26279E-4,11.250642054,0.235080307,0.472,0.147540984,0
6.35421E-4,11.502991682,0.237696289,0.468,0.147540984,0
6.4424E-4,11.760229248,0.240202846,0.464,0.147540984,0
6.51491E-4,12.019315363,0.242251323,0.46,0.147540984,0
6.66195E-4,12.282335246,0.246371874,0.456,0.147540984,0
6.69146E-4,12.549403203,0.247193589,0.452,0.147540984,0
6.73487E-4,12.750957593,0.248398766,0.449,0.163934426,0
6.89526E-4,13.022294022,0.252818839,0.445,0.163934426,0
6.96089E-4,13.300303962,0.254612331,0.441,0.180327869,0
6.99302E-4,13.509845418,0.255487458,0.438,0.180327869,0
7.05635E-4,13.757687547,0.25720607,0.434,0.196721311,0
