Predictor variable,Categorical,Sample average
BIO03,false,39.18367233276368
BIO06,false,5.247429866790773
fla,false,3465.078275756836
green,false,0.11400040537118912
rivers,false,218.6077332687378
roads,false,127.04472434997558
soc,false,21.339046173095713
wo,false,1.0
