Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.53946E-8,0.000001539,0.00000552,1,0,0
1.54954E-8,0.000003089,0.000005557,0.99875,0,0
3.50658E-8,0.000011916,0.000012574,0.995,0,0
5.21018E-8,0.000025913,0.000018683,0.99125,0,0
8.35747E-8,0.000053779,0.000029969,0.98625,0,0
1.58542E-7,0.000106042,0.000056849,0.98125,0,0
2.28423E-7,0.000254633,0.000081905,0.97125,0,0
3.66934E-7,0.000500381,0.000131563,0.96125,0,0
5.78991E-7,0.001036569,0.00020758,0.9475,0,0
1.1467E-6,0.002561952,0.00041103,0.925,0,0
2.06044E-6,0.005013325,0.000738316,0.905,0,0
3.41009E-6,0.010260404,0.001221345,0.88125,0,0
9.21728E-6,0.025252781,0.003294376,0.8475,0,0
1.62763E-5,0.050836522,0.005802734,0.8225,0,0
2.84074E-5,0.101010527,0.010084003,0.79375,0,0
5.01252E-5,0.204096037,0.017657245,0.76,0,0
6.30497E-5,0.301031579,0.022109403,0.73875,0,0
8.37725E-5,0.402711702,0.029164239,0.72125,0,0
9.92248E-5,0.503574188,0.034358941,0.7075,0,0
1.21455E-4,0.611781243,0.041735292,0.695,0,0
1.39341E-4,0.702795839,0.047588978,0.68625,0,0
1.45205E-4,0.760181093,0.049492575,0.68125,0,0
1.49648E-4,0.804406525,0.05092985,0.6775,0,0
1.56937E-4,0.912388401,0.053278331,0.66875,0.04,0
1.76441E-4,1.012141509,0.059505809,0.66125,0.04,0
1.86787E-4,1.104457125,0.062776047,0.655,0.04,0
2.0142E-4,1.203325167,0.067362624,0.64875,0.04,0
2.1441E-4,1.307749184,0.07139672,0.6425,0.04,0
2.22811E-4,1.416948141,0.07398725,0.63625,0.04,0
2.29914E-4,1.508503391,0.076166221,0.63125,0.04,0
2.47371E-4,1.771546141,0.081478148,0.6175,0.04,0
2.69516E-4,2.008432206,0.088129479,0.60625,0.04,0
2.83847E-4,2.258282771,0.092382846,0.595,0.04,0
2.98612E-4,2.520897594,0.09672345,0.58375,0.04,0
3.22206E-4,2.767398495,0.103574149,0.57375,0.04,0
3.44243E-4,3.003687787,0.109879589,0.565,0.04,0
3.59416E-4,3.251521738,0.114169932,0.55625,0.04,0
3.77488E-4,3.509968101,0.119225996,0.5475,0.04,0
3.89292E-4,3.778880454,0.122497641,0.53875,0.04,0
4.09672E-4,4.019554555,0.128088917,0.53125,0.04,0
4.23517E-4,4.271192275,0.131847158,0.52375,0.04,0
4.49669E-4,4.534601992,0.138858162,0.51625,0.04,0
4.97522E-4,4.779827446,0.151397948,0.51,0.04,0
5.20736E-4,5.035060243,0.157350613,0.50375,0.04,0
5.43508E-4,5.301436301,0.163109218,0.4975,0.04,0
5.57356E-4,5.521618002,0.16657271,0.4925,0.04,0
5.64659E-4,5.801605068,0.168387779,0.48625,0.04,0
5.71031E-4,6.028425365,0.169965093,0.48125,0.04,0
5.89165E-4,6.260265819,0.17442123,0.47625,0.04,0
6.01546E-4,6.558404141,0.177436162,0.47,0.04,0
6.17305E-4,6.802242623,0.181242088,0.465,0.04,0
6.3809E-4,7.054641977,0.18620822,0.46,0.04,0
6.4916E-4,7.312916106,0.188828746,0.455,0.04,0
6.53862E-4,7.508787211,0.189936566,0.45125,0.04,0
6.62874E-4,7.77259394,0.192051646,0.44625,0.04,0
6.71621E-4,8.039916031,0.194093949,0.44125,0.04,0
