x,y,Phytophthora_PA17_allRun logistic values
473384.9838,4433626.1748,0.62487966
473434.9838,4434576.1748,0.14296955
473434.9838,4436926.1748,0.6841698
473534.9838,4434626.1748,0.5342693
473584.9838,4434676.1748,0.57550883
473584.9838,4436876.1748,0.7066878
473584.9838,4437676.1748,0.05753623
473634.9838,4434426.1748,0.68817645
473634.9838,4437626.1748,0.09460138
473684.9838,4436526.1748,0.48061264
473734.9838,4433476.1748,0.5240557
473734.9838,4433726.1748,0.54302424
473784.9838,4433126.1748,0.47255322
473784.9838,4433876.1748,0.34004027
473784.9838,4434426.1748,0.82600915
473784.9838,4435776.1748,0.40365607
473784.9838,4436476.1748,0.288121
473784.9838,4436826.1748,0.23863381
473784.9838,4437376.1748,0.13233091
473834.9838,4434176.1748,0.46113726
473834.9838,4439376.1748,0.0024123506
473884.9838,4437076.1748,0.16955829
473934.9838,4434726.1748,0.7951249
473934.9838,4435176.1748,0.26406938
473934.9838,4437226.1748,0.071019106
473934.9838,4439226.1748,0.010705176
473984.9838,4439526.1748,0.007428131
474034.9838,4434776.1748,0.718201
474034.9838,4435626.1748,0.38736144
474034.9838,4435926.1748,0.23651421
474034.9838,4437676.1748,0.03190007
474084.9838,4433126.1748,0.43436536
474084.9838,4439126.1748,0.010060003
474134.9838,4433126.1748,0.59280545
474134.9838,4433776.1748,0.37957084
474134.9838,4435626.1748,0.36989978
474134.9838,4436776.1748,0.30837217
474134.9838,4439376.1748,0.016776772
474184.9838,4435576.1748,0.19550163
474184.9838,4436076.1748,0.6997771
474184.9838,4436676.1748,0.27628627
474184.9838,4439926.1748,0.010598566
474234.9838,4432926.1748,0.13929056
474234.9838,4437326.1748,0.15643682
474284.9838,4437076.1748,0.09984959
474334.9838,4433326.1748,0.20647918
474334.9838,4436126.1748,0.26821572
474334.9838,4439326.1748,0.036751762
474384.9838,4436626.1748,0.28777784
474384.9838,4440126.1748,0.09832511
474434.9838,4432476.1748,0.44888416
474434.9838,4435476.1748,0.116313145
474434.9838,4436526.1748,0.45863172
474434.9838,4439826.1748,0.020325085
474434.9838,4440376.1748,0.007348826
474484.9838,4433576.1748,0.68618256
474484.9838,4434426.1748,0.37034526
474484.9838,4436826.1748,0.05879274
474484.9838,4440076.1748,0.056485478
474484.9838,4440326.1748,0.050833523
474534.9838,4432826.1748,0.6042055
474534.9838,4434226.1748,0.26943603
474534.9838,4437776.1748,0.012067842
474534.9838,4439976.1748,0.024787001
474534.9838,4440276.1748,0.08063532
474534.9838,4440626.1748,0.022980617
474584.9838,4437176.1748,0.0414072
474634.9838,4437276.1748,0.06465606
474634.9838,4437626.1748,0.02911344
474634.9838,4439726.1748,0.11211302
474634.9838,4440226.1748,0.07706661
474684.9838,4435676.1748,0.27116036
474684.9838,4436076.1748,0.093019865
474684.9838,4438026.1748,0.016994022
474684.9838,4438526.1748,0.0017672441
474734.9838,4432726.1748,0.6136952
474734.9838,4434426.1748,0.4846334
474734.9838,4434626.1748,0.44916174
474734.9838,4437226.1748,0.091598295
474734.9838,4437576.1748,0.029878015
474734.9838,4438676.1748,0.01571048
474734.9838,4439426.1748,0.013399248
474784.9838,4432676.1748,0.69383836
474784.9838,4435076.1748,0.50225693
474784.9838,4435576.1748,0.31008127
474784.9838,4437226.1748,0.09830078
474784.9838,4439026.1748,0.0042964867
474784.9838,4440026.1748,0.094910145
474784.9838,4440526.1748,0.011553638
474834.9838,4433626.1748,0.3995419
474834.9838,4434826.1748,0.3906167
474834.9838,4439326.1748,0.012039677
474884.9838,4437626.1748,0.016101135
474884.9838,4439676.1748,0.055401314
474884.9838,4441576.1748,0.0037764863
474934.9838,4432026.1748,0.5817393
474934.9838,4437076.1748,0.19955762
474934.9838,4437726.1748,0.0110070305
474934.9838,4437776.1748,0.020217417
474984.9838,4432226.1748,0.31220746
474984.9838,4434826.1748,0.65527326
474984.9838,4440226.1748,0.077736005
475034.9838,4433326.1748,0.26657513
475034.9838,4433726.1748,0.37534618
475034.9838,4434276.1748,0.72387046
475034.9838,4438876.1748,0.0060673575
475084.9838,4434476.1748,0.47940534
475084.9838,4436176.1748,0.12446433
475134.9838,4436126.1748,0.0921965
475134.9838,4438626.1748,0.014653187
475134.9838,4439826.1748,0.061900973
475134.9838,4440276.1748,0.082419686
475134.9838,4440826.1748,0.002004722
475184.9838,4433726.1748,0.40737972
475234.9838,4431476.1748,0.6458573
475234.9838,4431726.1748,0.6236892
475234.9838,4433876.1748,0.17526172
475234.9838,4435476.1748,0.17095427
475234.9838,4436626.1748,0.38393822
475234.9838,4437626.1748,0.012095463
475234.9838,4439076.1748,0.010298372
475234.9838,4439926.1748,0.15251103
475284.9838,4431676.1748,0.6744193
475284.9838,4432126.1748,0.19685581
475284.9838,4435276.1748,0.4140299
475284.9838,4436426.1748,0.020958006
475284.9838,4437026.1748,0.12533839
475284.9838,4438876.1748,0.0063078133
475284.9838,4440176.1748,0.07475011
475284.9838,4441026.1748,0.0043912493
475334.9838,4434426.1748,0.31090206
475334.9838,4435576.1748,0.432795
475334.9838,4436176.1748,0.07702938
475334.9838,4437476.1748,0.005804669
475334.9838,4437576.1748,0.021238906
475334.9838,4438976.1748,0.010132021
475384.9838,4431026.1748,0.4736577
475384.9838,4431176.1748,0.6277786
475384.9838,4431226.1748,0.62917525
475384.9838,4438176.1748,0.011975599
475384.9838,4439376.1748,0.011641472
475434.9838,4431026.1748,0.30851772
475434.9838,4432876.1748,0.15286839
475434.9838,4435526.1748,0.23977031
475434.9838,4435726.1748,0.22706467
475434.9838,4438476.1748,0.0076427525
475434.9838,4440526.1748,0.0038618133
475484.9838,4433976.1748,0.18907529
475534.9838,4430376.1748,0.42191395
475534.9838,4432626.1748,0.28004396
475534.9838,4434126.1748,0.48990113
475534.9838,4437976.1748,0.010305218
475534.9838,4438226.1748,0.03335393
475534.9838,4441026.1748,0.0012082214
475534.9838,4441926.1748,0.0028605836
475584.9838,4432176.1748,0.25422513
475584.9838,4436376.1748,0.040960457
475584.9838,4438326.1748,0.010429745
475584.9838,4440276.1748,0.11227921
475584.9838,4440376.1748,0.11083892
475634.9838,4434176.1748,0.30304515
475634.9838,4435176.1748,0.3601074
475634.9838,4442326.1748,4.6884507E-4
475684.9838,4436576.1748,0.0696021
475684.9838,4438826.1748,0.0020366465
475684.9838,4439026.1748,0.0024226368
475684.9838,4439276.1748,0.0037818747
475684.9838,4440976.1748,7.8913E-4
475734.9838,4431276.1748,0.61727947
475734.9838,4436276.1748,0.038035493
475734.9838,4436326.1748,0.03370244
475734.9838,4437476.1748,0.036820408
475734.9838,4437826.1748,0.013600702
475734.9838,4438626.1748,0.012642292
475734.9838,4442026.1748,0.0017453857
475784.9838,4430976.1748,0.074600905
475784.9838,4439726.1748,0.019820448
475784.9838,4440476.1748,0.022020224
475784.9838,4441526.1748,0.0034476852
475834.9838,4432726.1748,0.34505224
475834.9838,4437226.1748,0.0045516333
475834.9838,4440476.1748,0.012441844
475884.9838,4430076.1748,0.68989617
475884.9838,4432126.1748,0.5536249
475884.9838,4433426.1748,0.6569582
475884.9838,4435176.1748,0.26040277
475884.9838,4437876.1748,0.02438959
475884.9838,4438826.1748,0.011972793
475884.9838,4441826.1748,0.0012097454
475934.9838,4437326.1748,0.02269444
475934.9838,4440126.1748,0.029747125
475984.9838,4430376.1748,0.7129839
475984.9838,4430626.1748,0.617386
475984.9838,4431476.1748,0.29757673
475984.9838,4431676.1748,0.21690965
475984.9838,4437276.1748,0.01736388
475984.9838,4438276.1748,0.0058842227
476034.9838,4431326.1748,0.30030116
476034.9838,4432026.1748,0.3467188
476034.9838,4435576.1748,0.7848946
476034.9838,4436526.1748,0.03482824
476034.9838,4437426.1748,0.047062565
476034.9838,4441126.1748,5.05345E-4
476034.9838,4442376.1748,0.0012745515
476084.9838,4429926.1748,0.42081526
476084.9838,4431126.1748,0.29515472
476084.9838,4431576.1748,0.24029693
476084.9838,4438826.1748,0.0320897
476084.9838,4441726.1748,0.0010501607
476134.9838,4430776.1748,0.5680904
476134.9838,4436276.1748,0.057226755
476134.9838,4437226.1748,0.071013026
476134.9838,4438176.1748,0.008897402
476134.9838,4441926.1748,5.5151613E-4
476184.9838,4430476.1748,0.37173402
476184.9838,4434976.1748,0.28640085
476184.9838,4439626.1748,0.009495363
476184.9838,4440276.1748,0.015716946
476234.9838,4431476.1748,0.17837305
476234.9838,4435226.1748,0.341324
476234.9838,4436726.1748,0.09390327
476234.9838,4438776.1748,0.0060869926
476234.9838,4440276.1748,0.033135504
476284.9838,4431076.1748,0.3592235
476284.9838,4432176.1748,0.5964451
476284.9838,4432276.1748,0.43616942
476284.9838,4432626.1748,0.3190911
