Predictor variable,Categorical,Sample average
BIO03,false,39.20431060791016
BIO06,false,5.231999263763429
fla,false,4056.880905151367
green,false,0.11155100911855696
rivers,false,232.6473357772827
roads,false,130.89634704589847
soc,false,21.395737686157233
wo,false,1.0
