Predictor variable,Categorical,Sample average
aspect,false,179.37357620239254
clay,false,226.12686492919923
fla,false,3849.602899780273
nitrogen,false,3467.202294921875
rivers,false,248.3675091362
roads,false,112.62264909744268
sand,false,405.1158154296875
